	0.165625	0.009375	0.65
roar	0.0	0.0	1.0
island	0.192307692308	0.0	0.615384615385
violence	0.5	0.0	0.0
sustain	0.0	0.5	0.0
lector	0.0	0.0	1.0
$499	0.5	0.0	0.0
bethinnernow	0.0	0.0	1.0
practical	0.0625	0.0	1.0
highstreet	0.0	0.0	1.0
topeka	0.0	0.0	1.0
airline	0.0	0.0	1.0
pockets	0.0	0.5	0.0
west	0.208333333333	0.0138888888889	0.555555555556
mixed	0.0625	0.0	1.0
brighteyesband	0.5	0.0	0.0
marriott	0.25	0.0	0.5
noheroeshere	0.5	0.0	0.0
road	0.0689655172414	0.0689655172414	0.724137931034
yyt	0.0	0.0	1.0
geisel	0.0	0.0	1.0
oversize	0.5	0.0	0.0
longo's	0.0	0.5	0.0
mrsdirection55	0.0	0.0	1.0
blessed	0.881944444444	0.0	0.111111111111
potemkin	0.0	0.0	1.0
broadwaybabyto	0.25	0.0	0.5
pregame	0.0	0.25	0.5
references	0.0	0.5	0.0
inbox	0.0	0.0	1.0
strip	0.2	0.1	0.4
uptown	0.0	0.0	1.0
gomez	0.0	0.0	1.0
bonjovi	0.0	0.0	1.0
medicine	0.0	0.0	1.0
shells	0.5	0.0	0.0
disco	0.166666666667	0.0	0.666666666667
vh1	0.178571428571	0.178571428571	0.285714285714
appears	0.25	0.0	0.5
lions	0.177419354839	0.129032258065	0.387096774194
hevy	0.5	0.0	0.0
4:30	0.333333333333	0.0	0.333333333333
40-minute	0.0	0.0	1.0
alameda	0.0	0.0	1.0
apgphoto	0.5	0.0	0.0
rtesoccer	0.25	0.25	0.0
818-243-2539	0.0	0.0	1.0
vbnss	0.0	0.5	0.0
mornings	0.5	0.0	0.0
l.o.v.e	0.5	0.0	0.0
comvb	0.5	0.0	0.0
mcgeecraig	0.0	0.0	1.0
storytellers	0.5	0.0	0.0
acre	0.0	0.0	1.0
waterstones	0.0	0.0	1.0
5-9	0.0	0.0	1.0
strikes	0.0625	0.0	1.0
striker	0.0	0.166666666667	0.666666666667
unhappiness	0.0	0.5	0.0
chata	0.5	0.0	0.0
v-club	0.0	0.0	1.0
tamilnadu	0.0	0.0	1.0
alexander's	0.0	0.0	1.0
semetary	0.0	0.5	0.0
8:15	0.5	0.0	0.0
onetowatch	0.0	0.0	1.0
charlestown	0.0	0.0	1.0
hablando	0.5	0.0	0.0
boykin's	0.0	0.0	1.0
belated	0.5	0.125	0.0
spice	0.5	0.0	0.0
extend	0.166666666667	0.166666666667	0.333333333333
ourday	0.0	0.0	1.0
operating	0.125	0.0	0.75
romantic	0.625	0.0	0.0
omgdroid	0.0	0.0	1.0
poboycitos	0.0	0.0	1.0
ultimatfighterfridays	0.5	0.0	0.0
coattails	0.0	0.0	1.0
ronaldo	0.0	0.5	0.0
weezy's	0.5	0.0	0.0
ludlow	0.5	0.0	0.0
tyga	0.0	0.166666666667	0.666666666667
vhl	0.0	0.0	1.0
ncstate	0.5	0.0	0.0
adriana	0.0	0.0	1.0
oohheeyitssarah	0.0	0.0	1.0
manuel	0.166666666667	0.166666666667	0.333333333333
practising	0.5	0.0	0.0
jbaconsulting	0.5	0.0	0.0
outing	0.333333333333	0.0	0.333333333333
_mariaaah	0.0	0.5	0.0
corncobs	0.5	0.0	0.0
palate	0.5	0.0	0.0
leaked	0.0	0.25	0.5
gumbo	0.5	0.0	0.0
videos	0.208333333333	0.0416666666667	0.5
rapids	0.0	0.0	1.0
refriedbrean	0.0	0.5	0.0
pacernation	0.0	0.0	1.0
deep	0.181818181818	0.0909090909091	0.454545454545
general	0.0	0.142857142857	0.714285714286
lelouche	0.0	0.0	1.0
gumby	0.5	0.0	0.0
file	0.0	0.125	0.75
webbed	0.0	0.0	1.0
girlfriend	0.3125	0.0	0.375
lifetime	0.0	0.0833333333333	0.833333333333
hound	0.5	0.0	0.0
syrian	0.0	0.0	1.0
donthateme	0.0	0.5	0.0
film	0.205882352941	0.0294117647059	0.529411764706
fill	0.1125	0.0	0.9
nbcupallnight	0.0	0.0	1.0
murdoch's	0.166666666667	0.0	0.666666666667
amendments	0.0	0.0625	1.0
strikers	0.166666666667	0.166666666667	0.333333333333
weeden	0.5	0.0	0.0
lanier	0.5	0.0	0.0
istanbul	0.5	0.0	0.0
allentown	0.0	0.0	1.0
drivers	0.0	0.0	1.0
hybrid	0.0	0.0	1.0
bragging	0.0	0.0	1.0
teachpr	0.5	0.0	0.0
politicolnews	0.0	0.5	0.0
astronaut	0.5	0.0	0.0
robertmarawa	0.0	0.0	1.0
approache	0.0	0.0	1.0
tisch	0.0	0.0	1.0
proudofallstar	0.5	0.0	0.0
president's	0.166666666667	0.0	0.666666666667
utb	0.5	0.0	0.0
fruitless	0.0	0.5	0.0
nohle	0.5	0.0	0.0
corylethgo	0.5	0.0	0.0
obsessed	0.333333333333	0.0833333333333	0.666666666667
xanax	0.0	0.5	0.0
students	0.15	0.0	0.7
disabled	0.5	0.0	0.0
dunker	0.5	0.0	0.0
important	0.528409090909	0.0909090909091	0.636363636364
diablo	0.111111111111	0.0555555555556	0.666666666667
ashton	0.0	0.0	1.0
chris	0.1	0.0	0.8
slamdunkchampion	0.5	0.0	0.0
hernia	0.0	0.0	1.0
rasss	0.5	0.0	0.0
oras	0.5	0.0	0.0
assets	0.0	0.0	1.0
haaad	0.0	0.0	1.0
life's	0.0	0.0	1.0
wets	0.0	0.0	1.0
>_>	0.0	0.0	1.0
mattmonihan	0.0	0.0	1.0
collegiate	0.25	0.125	0.25
miesha	0.25	0.125	0.25
lewishobbs93	0.5	0.0	0.0
homos	0.0	0.25	0.5
u	0.136782786885	0.0373975409836	0.651639344262
cena	0.0	0.25	0.5
haired	0.0	0.0	1.0
alright	0.0	0.125	1.0
nutrient	0.0	0.0	1.0
starting	0.2	0.0555555555556	0.488888888889
parliament	0.0	0.0	1.0
represent	0.333333333333	0.0	0.333333333333
colleges	0.0	0.5	0.0
emile	0.0	0.4375	0.5
larc's	0.0	0.0	1.0
forget	0.422297297297	0.0405405405405	0.324324324324
founder	0.0	0.0625	0.875
moogb	0.0	0.0	1.0
aids	0.133928571429	0.0	0.857142857143
hooked	0.5	0.0	0.0
hatin	0.5	0.0	0.0
dollar	0.0	0.0	1.0
worms	0.25	0.25	0.0
devine	0.5	0.0	0.0
polish	0.0	0.0	1.0
marilyndenisctv	0.5	0.0	0.0
commute	0.0	0.0	1.0
looper	0.333333333333	0.0	0.333333333333
gie's	0.5	0.0	0.0
talks	0.0882352941176	0.147058823529	0.529411764706
fan4racing	0.0	0.0	1.0
fixtures	0.25	0.0	0.5
liam	0.125	0.0	0.75
patrick_amstrel	0.0	0.0	1.0
children	0.0	0.0833333333333	0.833333333333
sund	0.0	0.5	0.0
reluctant	0.5625	0.0	0.0
smokinggreat	0.0	0.0	1.0
niner	0.0	0.5	0.0
docbungle	0.0	0.0	1.0
comislamabad	0.0	0.0	1.0
wheres_mymojo	0.0	0.5	0.0
felton	0.0	0.0	1.0
85th	0.0	0.0	1.0
ndtv	0.5	0.0	0.0
rwanda	0.0	0.0	1.0
immortaltech	0.0	0.0	1.0
chucking	0.0	0.0	1.0
member's	0.25	0.0	0.5
enjoying	0.464285714286	0.0	0.0714285714286
hideous	0.0	0.4375	1.0
bestgiftx	0.5	0.0	0.0
extragalactic	0.5	0.0	0.0
trim	0.125	0.0	1.0
dekanich	0.0	0.0	1.0
premium	0.0	0.0	1.0
caraway	0.5	0.0	0.0
radner&john	0.0	0.0	1.0
sitting	0.208333333333	0.125	0.333333333333
completley	0.5	0.0	0.0
3:35	0.0	0.0	1.0
5,800	0.0	0.0	1.0
queasy	0.0	0.0	1.0
resistance	0.0	0.5	0.0
godhelpme	0.0	0.5	0.0
scout	0.3	0.0	0.4
fall	0.1125	0.025	0.85
shebby	0.5	0.0	0.0
difference	0.225	0.2	0.4
sun'	0.0	0.0	1.0
kevinlabonte	0.0	0.0	1.0
sushis	0.5	0.0	0.0
relaxedtweet	0.0	0.0	1.0
o/u	0.0	0.0	1.0
marys	0.5	0.0	0.0
players/threatening	0.0	0.0	1.0
norfolk	0.25	0.25	0.0
alma	0.5	0.0	0.0
angus	0.0	0.0	1.0
celebrity	0.339285714286	0.0178571428571	0.285714285714
wsj	0.25	0.25	0.0
outtakes	0.0	0.5	0.0
applicable	0.516666666667	0.0333333333333	0.4
dmd	0.5	0.0	0.0
aje	0.0	0.0	1.0
reminding	0.5	0.0	0.0
misskahi	0.5	0.0	0.0
wss	0.0	0.25	0.5
myworldtour	0.5	0.0	0.0
mountainsandsea	0.5	0.0	0.0
playwright	0.0	0.5	0.0
tempah	0.5	0.0	0.0
9/18/2007	0.5	0.0	0.0
20th	0.2	0.0	0.6
elmiragriswold3	0.5	0.0	0.0
usa+canada	0.5	0.0	0.0
next-gen	0.0	0.0	1.0
yeeeahhh	0.5	0.0	0.0
neighborhood	0.136363636364	0.107954545455	0.636363636364
edt	0.0	0.0	1.0
mybe	0.0	0.0	1.0
kai	0.0	0.0	1.0
levittshell	0.5	0.0	0.0
kniteforce	0.5	0.0	0.0
foxnews	0.0	0.5	0.0
preposterous	0.0	0.0	1.0
venkys	0.5	0.0	0.0
burger	0.0	0.0	1.0
zero	0.0	0.625	0.0
10.45	0.0	0.0	1.0
perspective	0.5	0.0	0.0
lawyer	0.0	0.25	0.5
layover	0.0	0.5	0.0
appreciating	0.4375	0.25	0.0
brackett	0.0	0.0	1.0
90s	0.25	0.0	0.5
dial	0.0	0.0	1.0
abc	0.0	0.25	0.5
gathering	0.5	0.0	0.0
tcot	0.166666666667	0.0	0.666666666667
41-year	0.0	0.0	1.0
dongwoon	0.0	0.0	1.0
siapin	0.5	0.0	0.0
gk	0.0	0.0	1.0
ben_higham	0.0	0.0	1.0
protesting	0.0	0.0	1.0
abl	0.0	0.0	1.0
uncsangam	0.5	0.0	0.0
kuala	0.0	0.0	1.0
veto	0.0	0.5	0.0
abs	0.333333333333	0.0	0.333333333333
diaz	0.4375	0.0625	0.375
abu	0.0454545454545	0.0	0.909090909091
kenot	0.0	0.0	1.0
gbarlowofficial	0.5	0.0	0.0
tribute	0.230769230769	0.0	0.538461538462
fingerscrossed	0.5	0.0	0.0
public	0.0555555555556	0.0555555555556	0.777777777778
movement	0.0	0.0	1.0
-inch	0.0	0.0	1.0
bonnell	0.0	0.0	1.0
lakeshow73	0.5	0.0	0.0
5000	0.5	0.0	0.0
thursday's	0.181818181818	0.0	0.636363636364
vaughn	0.25	0.0	0.5
bowtie	0.0	0.0	1.0
12.45	0.0	0.0	1.0
magicmike	0.0	0.0	1.0
asphyxiation	0.5	0.0	0.0
restocking	0.0	0.5	0.0
bukas	0.0	0.0	1.0
jonah	0.0	0.0625	1.0
tagine	0.0	0.0	1.0
wescoas	0.0	0.0	1.0
jonas	0.333333333333	0.0	0.333333333333
toppers	0.5	0.0	0.0
issueing	0.0	0.5	0.0
xd0290	0.0	0.5	0.0
mourning	0.0	0.5	0.0
constituency	0.0	0.0	1.0
simcity	0.166666666667	0.0416666666667	0.583333333333
hitter	0.0	0.0	1.0
publisher	0.0	0.0	1.0
ihavethepower	0.0	0.5	0.0
skatenight	0.5	0.0	0.0
jenscibs	0.0	0.5	0.0
02	0.5	0.0	0.0
gwendolyn__	0.5	0.0	0.0
jackie	0.227272727273	0.0454545454545	0.454545454545
tm_insider	0.0	0.0	1.0
xsport	0.0	0.0	1.0
astitchintime	0.0	0.0	1.0
airport	0.125	0.0	0.75
1-night	0.0	0.0	1.0
tele	0.25	0.0	0.5
uncharted	0.5	0.0	0.0
meisha	0.0	0.5	0.0
published	0.166666666667	0.0	0.666666666667
derbyday	0.0	0.0	1.0
justkidding	0.5	0.0	0.0
camby	0.5	0.0	0.0
pushin	0.5	0.0	0.0
newnickname	0.5	0.0	0.0
himym	0.0	0.5	0.0
semi-finals	0.1875	0.125	0.375
thijmenk	0.0	0.0	1.0
4ths	0.5	0.0	0.0
joshdorner	0.0	0.0	1.0
caravan	0.5	0.0	0.0
transit	0.0	0.0	1.0
deathmatch	0.05	0.05	0.8
africa	0.111111111111	0.0833333333333	0.611111111111
amvanimere	0.0	0.0	1.0
lovinjakemore	0.5	0.0	0.0
stood	0.5	0.0	0.0
bryn2renner	0.5	0.0	0.0
velonews	0.5	0.0	0.0
markbinda	0.0	0.5	0.0
chibuzor	0.0	0.0	1.0
levon	0.5	0.0	0.0
armed	0.0	0.0625	1.0
instagood	0.0	0.0	1.0
ulysses	0.0	0.5	0.0
eye	0.0555555555556	0.277777777778	0.333333333333
mapeyyy	0.0	0.0	1.0
levine	0.25	0.0	0.5
destination	0.1875	0.0	0.625
rafa	0.111111111111	0.222222222222	0.333333333333
godeacs	0.5	0.0	0.0
twl	0.5	0.0	0.0
wisin	0.0	0.0	1.0
comparing	0.375	0.125	0.0
squires	0.0	0.0	1.0
liverintraining	0.0	0.0	1.0
ginobili	0.5	0.0	0.0
fregariavr	0.0	0.0	1.0
torre	0.0	0.0	1.0
twx	0.5	0.0	0.0
ramlila	0.05	0.05	0.8
pmsh	0.0	0.0	1.0
diamond	0.1875	0.0	0.625
dubstephh_	0.0	0.0	1.0
blueraider93	0.5	0.0	0.0
canon	0.0	0.0	1.0
giox420	0.0	0.0	1.0
nature's	0.0	0.0	1.0
reneg	0.0	0.5	0.0
leonard	0.181818181818	0.0454545454545	0.545454545455
yolanda	0.5	0.0	0.0
a_festervan	0.5	0.0	0.0
landed	0.375	0.0	0.25
controlling	0.0	0.0	1.0
vic's	0.5	0.0	0.0
lemons	0.0	0.125	1.0
squiched	0.0	0.0	1.0
680news	0.0	0.5	0.0
karaoke	0.5	0.0	0.0
xaralind	0.0	0.5	0.0
town	0.202702702703	0.0675675675676	0.459459459459
bteband	0.5	0.0	0.0
dez	0.125	0.0	0.75
cordles	0.5	0.0	0.0
hour	0.132352941176	0.0882352941176	0.558823529412
middle	0.222222222222	0.111111111111	0.333333333333
recall	0.0714285714286	0.0	0.857142857143
xavieremir	0.0	0.0	1.0
des	0.25	0.0	0.5
sucks	0.0588235294118	0.205882352941	0.470588235294
gm3ek	0.0	0.0	1.0
intercepted	0.0	0.0	1.0
guards	0.0	0.5	0.0
remain	0.1	0.0	0.8
del	0.25	0.0833333333333	0.333333333333
wirecall	0.1	0.1	0.6
den	0.1	0.05	0.7
kyc	0.0	0.0	1.0
neighbours	0.0	0.0	1.0
strategies	0.5	0.0	0.0
dec	0.166666666667	0.037037037037	0.592592592593
specialized	0.5	0.0	0.0
dee	0.5	0.0	0.0
teamlcf	0.5	0.0	0.0
imperial	0.5	0.0	0.0
compare	0.0	0.0	1.0
ho-down	0.5	0.0	0.0
g6	0.5	0.0	0.0
68-64	0.0	0.0	1.0
baths	0.0	0.0	1.0
share	0.1875	0.1875	0.25
sphere	0.0	0.0	1.0
confirmation	0.0	0.0	1.0
sara__rodrigo	0.5	0.0	0.0
numbers	0.333333333333	0.0	0.333333333333
purchased	0.5	0.0	0.0
lichty	0.5	0.0	0.0
wireshire	0.0	0.0	1.0
seminar/tryout	0.0	0.0	1.0
ochagreen	0.5	0.0	0.0
biography	0.0	0.0	1.0
!	0.315139442231	0.0376494023904	0.294422310757
filter	0.0	0.0	1.0
hoolie	0.5	0.0	0.0
need/want/crave	0.0	0.0	1.0
awkward	0.2	0.3	0.0
jammydodger365	0.0	0.0	1.0
-__-	0.0	0.5	0.0
acts	0.2	0.1	0.4
csa	0.0	0.0	1.0
fullback	0.0	0.5	0.0
ivy	0.0	0.0	1.0
needa	0.0	0.0	1.0
maps	0.0	0.25	0.5
mlimani	0.0	0.0	1.0
boxset	0.5	0.0	0.0
blag	0.0	0.5	0.0
lovestruck	0.5	0.0	0.0
acta	0.0555555555556	0.111111111111	0.666666666667
janineturner	0.5	0.0	0.0
pczeey	0.5	0.0	0.0
jennette's	0.0	0.5	0.0
css	0.0	0.0	1.0
photooftheday	0.0	0.0	1.0
cavalier	0.0	0.0	1.0
bangz_inyamouth	0.5	0.0	0.0
angelo's	0.5	0.0	0.0
25-17	0.0	0.0	1.0
viene	0.5	0.0	0.0
advice	0.5	0.0	0.0
par	0.166666666667	0.0	0.666666666667
thealumni1	0.0	0.0	1.0
bkk	0.1875	0.0625	0.5
brownsville	0.0833333333333	0.25	0.333333333333
sefton	0.0	0.0	1.0
blood	0.2	0.125	0.35
ermagerd	0.5	0.0	0.0
coming	0.224489795918	0.0510204081633	0.448979591837
verified	0.0	0.0	1.0
response	0.125	0.125	0.5
ulta	0.0	0.0	1.0
artallnightdc	0.0	0.0	1.0
crowded	0.0625	0.0	1.0
tweeting	0.142857142857	0.0714285714286	0.571428571429
cutler	0.5	0.0	0.0
eats	0.5	0.0	0.0
dragon	0.25	0.0	0.5
pax	0.0	0.0	1.0
miss_wowah	0.5	0.0	0.0
theslashdragon	0.0	0.0	1.0
responsibility	0.1875	0.5	0.0
pleasure	0.5625	0.0	0.0
munde	0.0	0.5	0.0
hfb	0.5	0.0	0.0
playing	0.171875	0.09375	0.46875
c.j.	0.0	0.0	1.0
fight-now	0.0	0.0	1.0
serenade	0.5	0.0	0.0
infant	0.5	0.0	0.0
demitra	0.0416666666667	0.208333333333	0.5
winged	0.5	0.0	0.0
azerbaijan	0.0	0.0	1.0
jenniferhudson	0.5	0.0	0.0
radar	0.0	0.0	1.0
rounder	0.5	0.0	0.0
layla	0.5	0.0	0.0
phillies	0.25	0.0	0.5
ahly	0.0	0.5	0.0
suffer	0.0	0.333333333333	0.333333333333
mad-dog	0.0	0.0	1.0
spoof	0.5	0.0	0.0
arrogant	0.25	0.333333333333	0.333333333333
5:30	0.1875	0.0	0.625
25	0.203125	0.0625	0.46875
26	0.0892857142857	0.0	0.821428571429
27	0.108695652174	0.0217391304348	0.739130434783
20	0.12	0.06	0.64
21	0.0882352941176	0.0588235294118	0.705882352941
22	0.148148148148	0.0	0.703703703704
23	0.15	0.0	0.7
livorno	0.0	0.0	1.0
real_liam_payne	0.3	0.0	0.4
28	0.037037037037	0.0555555555556	0.814814814815
29	0.166666666667	0.0	0.666666666667
ellenbobellen	0.5	0.0	0.0
caring	0.25	0.5	0.0
late	0.127450980392	0.0882352941176	0.56862745098
ncaaf	0.0	0.0	1.0
reuters	0.0454545454545	0.0	0.909090909091
catherinebelll	0.5	0.0	0.0
dollz	0.0	0.0	1.0
pcb	0.0	0.0	1.0
penn	0.1875	0.125	0.375
dolls	0.0	0.0	1.0
lookout	0.0	0.0	1.0
llcooljhangout	0.0	0.0	1.0
seeking	0.0	0.0	1.0
giiirls	0.0	0.0	1.0
goon	0.166666666667	0.0555555555556	0.555555555556
sandeepmakam	0.0	0.0	1.0
males	0.0	0.5	0.0
fee	0.520833333333	0.166666666667	0.0
9/20	0.0	0.0	1.0
encouraging	0.5	0.0625	0.0
okc	0.0625	0.0625	0.75
oke	0.5	0.0	0.0
-nov	0.0	0.0	1.0
comedycentral	0.5	0.0	0.0
oxford	0.0	0.166666666667	0.666666666667
mostyn	0.0	0.0	1.0
viewers	0.125	0.0	1.0
mystery	0.5	0.0	0.0
porto	0.0714285714286	0.0714285714286	0.714285714286
robbie	0.142857142857	0.0714285714286	0.571428571429
yelawolf	0.5	0.0	0.0
dantencer	0.0	0.0	1.0
robsten	0.5	0.0	0.0
tomcrowe	0.0	0.0	1.0
drake	0.0	0.333333333333	0.333333333333
spy	0.0	0.0	1.0
eleanor	0.0833333333333	0.0	0.833333333333
2g	0.0	0.5	0.0
juvederm	0.5	0.0	0.0
2b	0.0	0.5	0.0
2c	0.0	0.5	0.0
monsoon	0.0	0.0	1.0
6'5	0.5	0.0	0.0
)zz	0.0	0.0	1.0
portu	0.0	0.5	0.0
jemmlou	0.5	0.0	0.0
caliber	0.5	0.0	0.0
2k	0.166666666667	0.0	0.666666666667
callum	0.0	0.5	0.0
mental	0.5	0.0	0.0
skolvikings	0.5	0.0	0.0
midcourt	0.0	0.0	1.0
house	0.205263157895	0.0368421052632	0.515789473684
fish	0.125	0.125	0.5
hard	0.161290322581	0.520161290323	0.387096774194
idea	0.238095238095	0.047619047619	0.428571428571
banquet	0.125	0.0	1.0
extended	0.1	0.0	0.8
knox	0.075	0.025	0.8
hommage	0.0	0.0	1.0
fist	0.166666666667	0.0	0.666666666667
portland	0.5	0.0	0.0
hart	0.225	0.075	0.4
randolph	0.0	0.0	1.0
comic	0.0	0.0	1.0
ides	0.0	0.0	1.0
flee	0.0	0.5	0.0
jeffersonville	0.5	0.0	0.0
jasonlacanfora	0.0	0.0	1.0
lovers	0.25	0.0	0.5
funding	0.5	0.0	0.0
doctorgc	0.0	0.0	1.0
childish	0.5	0.0	0.0
singapore	0.147058823529	0.0	0.705882352941
projected	0.0	0.0	1.0
redknapp	0.2	0.1	0.4
acting	0.125	0.125	0.5
brewers	0.0	0.5	0.0
print	0.25	0.0	0.5
cwell2strong4u	0.5	0.0	0.0
salish	0.0	0.0	1.0
quozhappens	0.5	0.0	0.0
only1noah	0.5	0.0	0.0
brewery	0.0	0.0	1.0
humble	0.5	0.0	0.0
dean's	0.5	0.0	0.0
kevinmcanally	0.0	0.0	1.0
patfull's	0.0	0.5	0.0
coreybbrooks	0.0	0.0	1.0
hayyyuy	0.0	0.0	1.0
pathetic	0.1	0.5375	0.6
vikes	0.0	0.0	1.0
theboltonnews	0.0	0.0	1.0
commits	0.0	0.5	0.0
americaplatz	0.5	0.0	0.0
sby	0.0	0.0	1.0
motherfucker	0.0	0.5	0.0
dunfermlinewolves	0.5	0.0	0.0
bulls	0.323529411765	0.0882352941176	0.176470588235
mmm	0.5	0.0	0.0
extraordinary	0.8125	0.0	0.0
ririspice19	0.5	0.0	0.0
giveaway	0.5	0.125	0.0
members	0.131578947368	0.0789473684211	0.578947368421
courtney's	0.0	0.5	0.0
backed	0.25	0.0	0.5
reparations	0.0	0.0	1.0
mmg	0.25	0.25	0.0
mmf	0.0	0.5	0.0
mma	0.125	0.0	0.75
ungaretti	0.0	0.0	1.0
dark-e	0.5	0.0	0.0
woodchicks	0.0	0.0	1.0
benefits	0.166666666667	0.0	0.666666666667
throwdownthursdays	0.0	0.0	1.0
lsqtheatre	0.0	0.0	1.0
cfru's	0.0	0.0	1.0
prophet	0.0	0.5	0.0
stiverne	0.0	0.0	1.0
omit	0.0	0.5	0.0
wordsofcolour	0.5	0.0	0.0
husseinmarhoon	0.5	0.0	0.0
hibanffhostel	0.5	0.0	0.0
conducted	0.0	0.0	1.0
harris	0.166666666667	0.125	0.416666666667
demonrust	0.5	0.0	0.0
gardner	0.0	0.0	1.0
barber	0.25	0.0	0.5
trickle	0.5	0.0	0.0
perished	0.0	0.0	1.0
detroits	0.5	0.0	0.0
pabsty27	0.0	0.0	1.0
nastiest	0.0	0.9375	0.0
punya	0.0	0.0	1.0
jackseymour11	0.5	0.0	0.0
valentine	0.125	0.1	0.55
instances	0.0	0.5	0.0
utilized	0.0	0.0	1.0
compex	0.5	0.0	0.0
done	0.0	0.5	0.0
guysviewofsport	0.0	0.0	1.0
flacco	0.2	0.1	0.4
coyb	0.5	0.0	0.0
jcexplorer	0.0	0.0	1.0
kiboro	0.0	0.0	1.0
sortastatuesque	0.0	0.0	1.0
donn	0.5	0.0	0.0
w/her	0.5	0.0	0.0
juliecbirch	0.5	0.0	0.0
60-tablets	0.0	0.0	1.0
kinder	0.05	0.0	0.9
supercharging	0.0	0.5	0.0
18+	0.0	0.0	1.0
5th	0.196428571429	0.077380952381	0.452380952381
khalifa	0.25	0.25	0.0
dickson	0.0	0.5	0.0
least	0.5	0.0	0.0
sararosinsky	0.5	0.0	0.0
182	0.5	0.0	0.0
4:25	0.0	0.0	1.0
180	0.5	0.0	0.0
arminvanbuuren	0.0	0.0	1.0
jetta	0.0	0.0	1.0
pains	0.0	0.75	0.0
cmst393	0.0	0.0	1.0
mama	0.2	0.1	0.4
kop	0.0	0.0	1.0
underdogs	0.0	0.0	1.0
unread	0.0	0.0	1.0
fumble	0.0	0.75	0.0
covina	0.333333333333	0.0	0.333333333333
dialogs	0.0	0.0	1.0
parc	0.5	0.0	0.0
meryana	0.0	0.0	1.0
anointment	0.5	0.0	0.0
weibo	0.0	0.0	1.0
park	0.206896551724	0.0258620689655	0.534482758621
excels	0.5	0.0	0.0
soapurdue	0.0	0.5	0.0
^isk	0.0625	0.0	0.875
part	0.139534883721	0.0697674418605	0.581395348837
livestream	0.25	0.0	0.5
doctors	0.5	0.0	0.0
gruesome	0.125	0.5	0.0
qld	0.0	0.0	1.0
waking	0.458333333333	0.166666666667	0.0
scllystitches	0.0	0.5	0.0
woops	0.0	0.5	0.0
peaked	0.0	0.0	1.0
b	0.19387755102	0.0408163265306	0.530612244898
russell_packer	0.0	0.0	1.0
quinnipiac	0.0	0.0	1.0
marshall	0.25	0.0	0.5
unforgivable	0.0	0.625	0.0
bren-field	0.5	0.0	0.0
prizefighter	0.5	0.0	0.0
michellemalkin	0.0	0.0	1.0
recording	0.0	0.0	1.0
nowaynicki	0.5	0.0	0.0
batsman's	0.0	0.5	0.0
2020	0.0	0.5	0.0
supposed	0.25	0.0625	0.375
staymetal	0.0	0.5	0.0
polishing	0.5625	0.0	0.0
insightful	0.8125	0.0	0.0
belair	0.0	0.0	1.0
interactive	0.0	0.0	1.0
41year	0.0	0.5	0.0
:(((	0.0	0.5	0.0
outta	0.125	0.25	0.25
nominee	0.166666666667	0.0	0.666666666667
barbicancentre	0.5	0.0	0.0
gianluca	0.5	0.0	0.0
shoto's	0.0	0.5	0.0
spiderholster	0.0	0.0	1.0
ages	0.125	0.125	0.5
unitedsoundsofafrica	0.0	0.0	1.0
peusto	0.5	0.0	0.0
siriusxmarea	0.5	0.0	0.0
murder	0.0909090909091	0.113636363636	0.590909090909
shatec	0.5	0.0	0.0
1:00	0.25	0.0	0.5
showers	0.0	0.0	1.0
cherlloyd	0.5	0.0	0.0
confirms	0.2	0.1	0.4
1:09	0.0	0.0	1.0
orders	0.5	0.0	0.0
a_collier	0.0	0.0	1.0
winnings	0.5	0.0	0.0
mountain	0.166666666667	0.166666666667	0.333333333333
built	0.0	0.0	1.0
dancing	0.285714285714	0.0357142857143	0.357142857143
yuvi	0.5	0.0	0.0
especialy	0.5	0.0	0.0
couch	0.375	0.0	0.25
pierogi	0.5	0.0	0.0
majority	0.25	0.0	0.5
startalk	0.5	0.0	0.0
nasheed's	0.0	0.0	1.0
4:19	0.333333333333	0.0	0.333333333333
build	0.0	0.0833333333333	0.833333333333
apuleius	0.0	0.0	1.0
commentary	0.0	0.25	0.5
goodfoodchannel	0.0	0.0	1.0
jumpoff	0.0	0.0	1.0
totals	0.0	0.0	1.0
aquinobanana	0.5	0.0	0.0
waitin	0.5	0.0	0.0
weymouth	0.0	0.0	1.0
dayton	0.0	0.0	1.0
commentawards	0.0	0.0	1.0
carolina	0.0	0.0	1.0
eggs	0.5	0.0	0.0
charr	0.333333333333	0.166666666667	0.0
salmon	0.0	0.0	1.0
chart	0.0	0.0	1.0
summons	0.0	0.5	0.0
nitin	0.0	0.0	1.0
toofunny	0.5	0.0	0.0
negigurigleek	0.0	0.5	0.0
charm	0.25	0.0	1.0
significant	0.5	0.0	0.0
services	0.0	0.0	1.0
ps122	0.5	0.0	0.0
superskin1	0.5	0.0	0.0
extremely	0.4375	0.375	0.0
barackobama	0.125	0.125	0.5
kc	0.125	0.125	0.5
southampton	0.25	0.0	0.5
hookahs	0.5	0.0	0.0
kg	0.0	0.25	0.5
shelikesrosie	0.0	0.0	1.0
panch	0.0	0.0	1.0
bravolacy	0.0	0.0	1.0
kj	0.0	0.0	1.0
showcase	0.0	0.5	0.0
bustin	0.0	0.0	1.0
jasonwu	0.0	0.0	1.0
dimension	0.5	0.0	0.0
charrish	0.5	0.0	0.0
dolphin's	0.0	0.0	1.0
organise	0.5	0.0	0.0
